model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,layer3.3.conv1,16.36142821539016,42.1537202835083,0.13424762906996826,42.81034501393636,26.00118401471306,2.576408350699908,0.0031847160385151023,0.60735749749853,0.18560229048729088,3.0416933168308486,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv2,39.30862553914388,33.682958126068115,0.2306983563406714,27.197112464904784,20.646652277778177,0.8568846573515099,0.00684911210818292,0.7591486892007622,0.31894897247060905,2.4153047881477923,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv3,18.432146390279133,15.964169144630432,1.0505827019611995,14.899884585676523,10.354400491714477,0.8661047284785954,0.0658087929564793,0.6949315903875064,1.452469270266954,1.211287561274757,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv1,15.855403753427359,52.762328147888184,0.06577664595097303,39.69415111541748,28.327219755753227,3.327718988958758,0.001246659278692306,0.7136371218365907,0.09093863507048876,3.3137996703041384,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv2,31.712946792147054,21.05850132651951,0.108860741276294,19.16996607669564,11.880077372206019,0.6640348329829173,0.005169443902411178,0.6197234426329151,0.15050398331052858,1.38976563244292,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv3,14.74999839237758,19.379797486697925,1.3784472862879436,11.55450211073223,9.609976308099155,1.3138847185714206,0.07112805421388403,0.8317083865667452,1.9057541308062165,1.1242026784129342,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv1,17.1283518409729,51.91609398978097,0.05062211004163449,54.95206279754639,34.443538308143616,3.031003477263467,0.0009750754756626879,0.6267924542712803,0.06998693115191022,4.029304212477569,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv2,12.653244321996516,7.486143704118399,0.03341750812251121,6.845659698758807,5.2541643597862935,0.5916382797654842,0.004463914859679627,0.767517608381692,0.0462009354867871,0.6146472641264897,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv3,6.527081489562988,6.779666939297238,0.2416749535719069,6.337838005375218,4.830586258570353,1.038698068982001,0.03564702451252838,0.7621820334431801,0.33412452232566053,0.5650958791243539,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv1,31.545890133555343,59.88216445559547,1.1502934944416796,60.64808262719048,30.858511307660272,1.8982556587268036,0.019209283847691556,0.5088126445373462,1.5903231124456836,3.6099174390960997,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv2,17.203825668052392,16.01993826031685,0.14670254891687953,14.230667471885681,9.120237434611601,0.9311846428475482,0.009157497771403894,0.6408861321951116,0.20282167579366037,1.0669116159122252,fp32_intrinsic
