model,dataset,variant,layer,layer_type,numel,trace_raw,trace_per_param,elev_raw,elev_per_param,raw_vs_numel_slope,raw_vs_numel_r2,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,conv,36864,3.2650647849747627,8.857055080769213e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,conv,36864,3.434216263711231,9.315907833418053e-05,0.23989257669291764,1.417708071123561,0.29455040615278455,0.3657531670558129,aggregate,3,0.14682269337900392
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,conv,16384,2.41602667093277,0.00014746256536454894,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,conv,16384,2.373205954658574,0.00014484899625601648,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,conv,16384,2.6052555624319584,0.0001590121803242162,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,conv,16384,2.4648293960077674,0.0001504412473149272,0.17217735562109338,2.289436245635482,0.29455040615278455,0.3657531670558129,aggregate,3,0.12348293241579883
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,conv,16384,4.755393317010667,0.00029024617413395186,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,conv,16384,4.536699587390537,0.00027689816817569194,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,conv,16384,4.847277879714966,0.00029585436277557164,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,conv,16384,4.71312359470539,0.00028766623502840516,0.32922893510038237,4.377745577586544,0.29455040615278455,0.3657531670558129,aggregate,3,0.15954549816153882
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,conv,36864,13.134920156002044,0.0003563075129123818,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,conv,36864,12.882980012893677,0.0003494731991344856,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,conv,36864,12.221426782936886,0.0003315274192419945,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,conv,36864,12.746442317277536,0.0003457693770962873,0.8903856531897398,5.261967437014841,0.29455040615278455,0.3657531670558129,aggregate,3,0.47180445356271766
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,conv,16384,5.1393742055603955,0.00031368250766359836,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,conv,16384,5.538467748959859,0.0003380412444433508,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,conv,16384,5.343284469842911,0.0003261282025050605,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,conv,16384,5.340375474787722,0.00032595065153733654,0.37304477492923954,4.960363259657942,0.29455040615278455,0.3657531670558129,aggregate,3,0.19956267382694154
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,conv,32768,17.233585410647922,0.0005259272891433082,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,conv,32768,13.190627119757913,0.00040254599364495584,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,conv,32768,13.198736381530761,0.0004027934686746448,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,conv,32768,14.540982970645532,0.0004437555838209696,1.0157408865993616,6.7531354328385484,0.29455040615278455,0.3657531670558129,aggregate,3,2.3318656404179348
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,conv,147456,27.206237651683665,0.00018450410733834952,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,conv,147456,29.390762329101562,0.00019931886345148087,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,conv,147456,30.301896003576424,0.00020549788413883752,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,conv,147456,28.966298661453884,0.00019644028497622262,2.0234019903113123,2.989456126922866,0.29455040615278455,0.3657531670558129,aggregate,3,1.5908809546209097
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,conv,65536,27.33037330165054,0.00041702840120926726,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,conv,65536,27.90734718243281,0.000425832323950696,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,conv,65536,28.418352270779543,0.00043362964280364293,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,conv,65536,27.8853575849543,0.0004254967893212021,1.9478942994198614,6.475270507657024,0.29455040615278455,0.3657531670558129,aggregate,3,0.5443227132085368
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,conv,131072,33.5867650440761,0.0002562466815496529,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,conv,131072,31.94202885260949,0.00024369834024512855,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,conv,131072,25.510972023010254,0.00019463327043922618,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,conv,131072,30.346588639898616,0.00023152609741133588,2.1198202977462346,3.5233969983938658,0.29455040615278455,0.3657531670558129,aggregate,3,4.267748860233596
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,conv,65536,3.5460863944255943,5.410898428994132e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,conv,65536,3.174165734877953,4.8433925397917985e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,conv,65536,2.9548681463514055,4.5087709752676475e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,conv,65536,3.2250400918849844,4.9210206480178595e-05,0.22528085541828502,0.7488879039608185,0.29455040615278455,0.3657531670558129,aggregate,3,0.2988743956324084
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,conv,147456,8.542967345979479,5.7935705200056147e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,conv,147456,6.897857798470391,4.6779092057769035e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,conv,147456,8.146144323050976,5.524457684360742e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,conv,147456,7.862323155833615,5.33197913671442e-05,0.5492120518371388,0.8114281498219768,0.29455040615278455,0.3657531670558129,aggregate,3,0.8584941450277092
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,conv,65536,9.498174927451394,0.00014493064769670707,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,conv,65536,9.809371762805515,0.00014967913456429314,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,conv,65536,8.289721416704582,0.00012649111048438388,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,conv,65536,9.199089368987163,0.00014036696424846135,0.642590064951226,2.1361243766313875,0.29455040615278455,0.3657531670558129,aggregate,3,0.8027598782092731
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,conv,65536,4.706345740486594,7.18131369092803e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,conv,65536,4.671743132851341,7.128514301836152e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,conv,65536,4.458788299560547,6.803571013733745e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,conv,65536,4.612292390966161,7.037799668832643e-05,0.32218550643467786,1.071022338549044,0.29455040615278455,0.3657531670558129,aggregate,3,0.13405955643849854
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,conv,147456,9.03555188860212,6.127625792509033e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,conv,147456,8.208148980140686,5.566507283624055e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,conv,147456,7.620221366273596,5.16779335277886e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,conv,147456,8.2879740783388,5.620642142970649e-05,0.5789453268351261,0.8553572956574712,0.29455040615278455,0.3657531670558129,aggregate,3,0.7110338645841257
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,conv,65536,7.448927359147505,0.00011366161131511696,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,conv,65536,8.074073276004276,0.00012320058099371759,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,conv,65536,8.11024776581795,0.000123752559903228,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,conv,65536,7.87774946698991,0.00012020491740402085,0.5502896361381785,1.8292954872428688,0.29455040615278455,0.3657531670558129,aggregate,3,0.37181103878061855
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,conv,65536,5.353548521219298,8.168866762114407e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,conv,65536,5.71238374710083,8.716405864106491e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,conv,65536,6.993871026568943,0.00010671800272474583,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,conv,65536,6.01993443162969,9.185690966231827e-05,0.42051445553560884,1.3978914835287262,0.29455040615278455,0.3657531670558129,aggregate,3,0.8623253724985495
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,conv,147456,15.506797278368914,0.00010516219942470239,,,,,42,3,
