model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv2,-1.0613964099952389,1.0
resnet18_no_weights,CIFAR10,ptq,fc,-1.0444756633514816,1.0
cnn,CIFAR10,fp32_unfused,conv1,0.05822695004049283,1.0
cnn,CIFAR10,fp32_unfused,conv2,0.5056665872924491,1.0
cnn,CIFAR10,fp32_unfused,conv3,0.6944421402847953,1.0
cnn,CIFAR10,fp32_unfused,conv4,0.2116998546183364,1.0
cnn,CIFAR10,fp32_unfused,fc1,-0.48295303806753065,1.0
cnn,CIFAR10,fp32_unfused,fc2,-0.9870824941685434,1.0
cnn,CIFAR10,fp32_fused,conv1,0.1329397109995617,1.0
cnn,CIFAR10,fp32_fused,conv2,0.945733153231739,1.0
cnn,CIFAR10,fp32_fused,conv3,0.7477021950373022,1.0
cnn,CIFAR10,fp32_fused,conv4,-0.1951188041041445,1.0
cnn,CIFAR10,fp32_fused,fc1,-0.22630718029144248,1.0
cnn,CIFAR10,fp32_fused,fc2,-1.4049490748730178,1.0
cnn,CIFAR10,ptq,conv1,0.13047145906984542,1.0
cnn,CIFAR10,ptq,conv2,0.954055865584915,1.0
cnn,CIFAR10,ptq,conv3,0.7346548458501494,1.0
cnn,CIFAR10,ptq,conv4,-0.1636976137958075,1.0
cnn,CIFAR10,ptq,fc1,-0.245928564174271,1.0
cnn,CIFAR10,ptq,fc2,-1.4095559925348335,1.0
