model,dataset,stage,layer,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts,fp32_loss,isolated_loss,loss_damage,abs_loss_damage
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv2,84.18,84.29,-0.10999999999999943,0.10999999999999943,0.483115202331543,0.47875928354263303,-0.0043559187889099515,0.0043559187889099515
resnet18_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,84.18,84.31,-0.12999999999999545,0.12999999999999545,0.483115202331543,0.4818269612312317,-0.0012882411003112826,0.0012882411003112826
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv1,84.18,84.3,-0.11999999999999034,0.11999999999999034,0.483115202331543,0.48519407129287717,0.0020788689613341904,0.0020788689613341904
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv2,84.18,84.26,-0.0799999999999983,0.0799999999999983,0.483115202331543,0.48496163415908816,0.0018464318275451808,0.0018464318275451808
resnet18_no_weights,CIFAR10,PTQ,fc,84.18,84.32,-0.13999999999998636,0.13999999999998636,0.483115202331543,0.4909282373428345,0.007813035011291491,0.007813035011291491
resnet50_no_weights,CIFAR10,PTQ,conv1,81.14,80.93,0.20999999999999375,0.20999999999999375,0.5647703632354736,0.5770791625022889,0.012308799266815273,0.012308799266815273
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv1,81.14,81.18,-0.04000000000000625,0.04000000000000625,0.5647703632354736,0.5637741972923279,-0.000996165943145666,0.000996165943145666
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv2,81.14,81.15,-0.010000000000005116,0.010000000000005116,0.5647703632354736,0.5647661683082581,-4.194927215483979e-06,4.194927215483979e-06
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv3,81.14,81.18,-0.04000000000000625,0.04000000000000625,0.5647703632354736,0.5645093807220459,-0.00026098251342765444,0.00026098251342765444
resnet50_no_weights,CIFAR10,PTQ,layer1.0.downsample.0,81.14,81.11,0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5752714957237244,0.010501132488250797,0.010501132488250797
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv1,81.14,81.17,-0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5649897852897644,0.00021942205429081874,0.00021942205429081874
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv2,81.14,81.12,0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5658392902374267,0.0010689270019531572,0.0010689270019531572
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv3,81.14,81.22,-0.0799999999999983,0.0799999999999983,0.5647703632354736,0.5642046944618225,-0.0005656687736510513,0.0005656687736510513
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv1,81.14,81.28,-0.14000000000000057,0.14000000000000057,0.5647703632354736,0.5659689568519592,0.0011985936164856659,0.0011985936164856659
