model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,conv1,125.56843499077692,0.20232832431793213,0.00011708815064695146,25.40605103890909,80.21,83.68,-3.470000000000013
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv1,9.723207892203815,0.547968864440918,0.000133781461045146,5.328015187413897,80.21,83.88,-3.6700000000000017
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv2,70.6675028624358,0.9450657367706299,2.5636548849029674e-05,66.78543565842848,80.21,83.42,-3.210000000000008
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv3,23.583237274833348,1.7464815378189087,0.00010659677354851738,41.18768850249916,80.21,83.82,-3.6099999999999994
resnet50_no_weights,CIFAR10,QAT,layer1.0.downsample.0,26.178875037602012,1.6340100765228271,9.973206033464521e-05,42.77654560347359,80.21,83.82,-3.6099999999999994
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv1,27.97500205039978,0.33066505193710327,2.0182193111395463e-05,9.250355505936014,80.21,83.76,-3.5500000000000114
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv2,62.31956715053983,0.7280938625335693,1.9750810073067743e-05,45.374494358056694,80.21,83.37,-3.160000000000011
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv3,27.0722758769989,1.975905179977417,0.00012059968139510602,53.4922501391398,80.21,83.66,-3.450000000000003
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv1,58.82974202292306,0.35599300265312195,2.1728088540839963e-05,20.94297650804893,80.21,83.85,-3.6400000000000006
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv2,14.924482864992958,0.6634087562561035,1.7996114264759752e-05,9.901032615230507,80.21,83.9,-3.690000000000012
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv3,17.54409255981445,0.9523778557777405,5.8128531236434355e-05,16.708605253682297,80.21,83.7,-3.490000000000009
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv1,53.52967922504131,0.5495527982711792,1.6771020455053076e-05,29.41738500868006,80.21,83.5,-3.2900000000000063
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv2,43.0045686412502,0.8867119550704956,6.013400302941187e-06,38.13266513684629,80.21,83.87,-3.660000000000011
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv3,30.201567422775994,3.6913576126098633,5.6325647165067494e-05,111.48478581881422,80.21,83.47,-3.260000000000005
resnet50_no_weights,CIFAR10,QAT,layer2.0.downsample.0,49.13525886535645,2.4294919967651367,1.8535552953835577e-05,119.37371817236672,80.21,84.31,-4.1000000000000085
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv1,10.880938561757404,0.6547700762748718,9.990998478315305e-06,7.124512972024089,80.21,83.64,-3.430000000000007
