model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param
resnet18_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,14.195899963378906,4.835084155274672e-07,0.2218109369277954,3.777409496308337e-09,8.37870739536104e-10,0.00839806441993763
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv1,52.63638687133789,3.280543694472726e-07,0.045691308048036366,2.847694179229797e-10,1.3011487196978874e-11,0.0006778826241263712
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv2,6.0016679763793945,4.206092967251607e-07,0.005209781229496002,3.6511223674059085e-10,1.9021548776304306e-12,0.00011498396181397968
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv1,46.81705856323242,3.859598564304179e-06,0.0406398077805837,1.675172987979244e-09,6.807870823070254e-11,0.0005006925526282026
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv2,25.563844680786133,2.7357452836440643e-06,0.011095418698257871,1.1873894460260697e-09,1.3174583061551709e-11,7.686919712728854e-05
resnet18_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,5.530716896057129,2.7357452836440643e-06,0.04320872575044632,1.0686505014234626e-08,4.617502643908334e-10,0.0003668924987973047
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv1,69.63721466064453,1.7957389673028956e-06,0.030224485529793635,7.794005934474373e-10,2.355698195856464e-11,0.0001633932063769963
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv2,7.732698917388916,2.8565893899212824e-06,0.0033562061273389393,1.2398391449311121e-09,4.16115573513247e-12,3.41836538684334e-05
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv1,43.500064849853516,3.168901821481995e-05,0.018880236479971144,6.876957077868913e-09,1.2983857589277642e-10,0.0001232323200545377
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv2,14.607415199279785,1.667708420427516e-05,0.00317001197901037,3.6191588984972136e-09,1.1472777062178143e-11,9.038488955142114e-06
resnet18_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,5.825470447540283,1.667708420427516e-05,0.02275574393570423,3.2572430086474924e-08,7.412098784114518e-10,8.627446340352226e-05
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv1,37.19480514526367,1.751323725329712e-05,0.008071789311038123,3.800615723371771e-09,3.0677769371275684e-11,2.0007347134028184e-05
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv2,12.055665016174316,7.482218222776282e-08,0.002616246748301718,1.6237452740399918e-11,4.24811829327741e-14,5.7718308026037614e-08
resnet18_no_weights,IMAGENET100,ptq,fc,242.21902465820312,7.569909939775243e-05,0.473084032535553,7.569909939775244e-07,3.581203520239837e-07,0.00010151828654731314
cnn,CIFAR10,fp32_unfused,conv1,39.735809326171875,8.251981142848308e-08,1.4716966417100694,2.8652712301556626e-10,4.216810047008568e-10,0.06259063741675129
cnn,CIFAR10,fp32_unfused,conv2,72.26232147216797,5.685837436431029e-07,0.25091083844502765,9.871245549359426e-10,2.4768024972865213e-10,0.006828124357158678
cnn,CIFAR10,fp32_unfused,conv3,42.75713348388672,6.684905656584306e-06,0.07423113452063666,5.802869493562765e-09,4.3075358598235637e-10,0.002481241498595823
cnn,CIFAR10,fp32_unfused,conv4,28.886510848999023,1.6332085579051636e-05,0.02507509622308943,7.0885788103522725e-09,1.7774679575453603e-10,0.0002269160043700443
cnn,CIFAR10,fp32_unfused,fc1,23.80971336364746,0.0001640218833927065,0.023251673206686974,1.6017762050068995e-07,3.7243976869067667e-09,1.2136702916147138e-05
cnn,CIFAR10,fp32_unfused,fc2,40.29761505126953,4.988742875866592e-05,0.0393531396985054,4.988742875866592e-06,1.9632269531390158e-07,0.0005304701074159571
cnn,CIFAR10,fp32_fused,conv1,39.735809326171875,4.5397337089525536e-07,1.4716966417100694,1.5762964267196367e-09,2.3198301575428717e-09,0.3861646111699199
cnn,CIFAR10,fp32_fused,conv2,72.26232147216797,3.45626335729321e-06,0.25091083844502765,6.000457217522934e-09,1.505579751502197e-09,0.03831702175121458
cnn,CIFAR10,fp32_fused,conv3,42.755859375,1.1784794878622051e-05,0.07422892252604167,1.022985666547053e-08,7.593512378737229e-10,0.005243317741486762
cnn,CIFAR10,fp32_fused,conv4,28.88689613342285,5.081191829958698e-06,0.025075430671374004,2.205378398419574e-09,5.530081313371586e-11,7.746463848484887e-05
cnn,CIFAR10,fp32_fused,fc1,23.809741973876953,0.00016403257905039936,0.023251701146364212,1.6018806547890563e-07,3.7246450257297355e-09,1.2438787052815314e-05
cnn,CIFAR10,fp32_fused,fc2,40.297271728515625,4.989030639990233e-05,0.03935280442237854,4.989030639990233e-06,1.9633234703278968e-07,0.00041885019978508357
cnn,CIFAR10,ptq,conv1,39.735809326171875,5.920326202613069e-07,1.4716966417100694,2.05566882035176e-09,3.0253208993797853e-09,0.34947892901791017
cnn,CIFAR10,ptq,conv2,80.72728729248047,4.7274429562094156e-06,0.2803030808766683,8.207366243419124e-09,2.300550043913548e-09,0.048651839051741724
cnn,CIFAR10,ptq,conv3,47.77903366088867,1.8084465409629047e-05,0.08294971121682061,1.569832066808077e-08,1.3021711660063463e-09,0.005473895106410634
cnn,CIFAR10,ptq,conv4,30.549152374267578,9.05019260244444e-06,0.02651836143599616,3.928034983699844e-09,1.0416505143098973e-10,9.054347605409997e-05
cnn,CIFAR10,ptq,fc1,23.769346237182617,0.00030996897839941084,0.02321225218474865,3.0270408046817465e-07,7.026443453179718e-09,1.8096792535454203e-05
cnn,CIFAR10,ptq,fc2,37.1009635925293,8.772176079219207e-05,0.03623140975832939,8.772176079219207e-06,3.1782830599840644e-07,0.0004893511833090867
cnn,IMAGENET100,fp32_unfused,conv1,34.227935791015625,1.9821331243008444e-09,1.2677013255931713,6.8824066816001545e-12,8.724836073535815e-12,0.09000426174229027
cnn,IMAGENET100,fp32_unfused,conv2,110.83740997314453,9.844695725291785e-09,0.3848521179623074,1.7091485634187127e-11,6.577694445439266e-12,0.021566118189582116
cnn,IMAGENET100,fp32_unfused,conv3,71.42891693115234,9.712780979498348e-08,0.12400853633880615,8.431233489147871e-11,1.0455449245199532e-11,0.009194885649614864
cnn,IMAGENET100,fp32_unfused,conv4,29.814472198486328,1.8629793885338586e-07,0.025880618227852717,8.08584804051154e-11,2.0926674618491013e-12,0.0003527845626834918
cnn,IMAGENET100,fp32_unfused,fc1,100.42818450927734,0.001204943167977035,0.09807439893484116,1.1767023124775733e-06,1.1540437202147564e-07,8.407974382862449e-05
cnn,IMAGENET100,fp32_unfused,fc2,144.20394897460938,0.00040716660441830754,0.14082416892051697,4.0716660441830756e-06,5.733889867939705e-07,0.0005875414659579595
cnn,IMAGENET100,fp32_fused,conv1,34.227935791015625,1.09963318450923e-08,1.2677013255931713,3.8181707795459374e-11,4.840300158571497e-11,0.4375324761426007
cnn,IMAGENET100,fp32_fused,conv2,110.83740997314453,5.0070781298927614e-08,0.3848521179623074,8.692843975508266e-11,3.3454594150902405e-11,0.11513456845725023
cnn,IMAGENET100,fp32_fused,conv3,71.42566680908203,1.5795524177519837e-07,0.12400289376576741,1.3711392515208193e-10,1.7002523494441e-11,0.015659485917745367
cnn,IMAGENET100,fp32_fused,conv4,29.807310104370117,1.1838630520344395e-08,0.025874401132265728,5.138294496677255e-12,1.329502929427407e-13,2.1083820993899954e-05
cnn,IMAGENET100,fp32_fused,fc1,100.3735580444336,0.0012130554532632232,0.09802105277776718,1.1846244660773664e-06,1.161181373112038e-07,7.711571452091448e-05
cnn,IMAGENET100,fp32_fused,fc2,144.1259307861328,0.00040695350617170334,0.14074797928333282,4.0695350617170335e-06,5.727788365593455e-07,0.0005174639083755513
cnn,IMAGENET100,ptq,conv1,34.227935791015625,4.425949384767591e-08,1.2677013255931713,1.5367879808220802e-10,1.9481881604438043e-10,0.9195158837855547
cnn,IMAGENET100,ptq,conv2,129.05203247070312,2.1166739827549463e-07,0.4480973349677192,3.6747812200606706e-10,1.6466596712986101e-10,0.1942234547049911
cnn,IMAGENET100,ptq,conv3,81.2564697265625,6.334667546070705e-07,0.14107025994194877,5.498843355964154e-10,7.757232616059211e-11,0.020508116562709663
cnn,IMAGENET100,ptq,conv4,42.6441535949707,5.384318768619778e-08,0.037017494440078735,2.336943909991223e-11,8.650780819487596e-13,6.252805232415321e-05
cnn,IMAGENET100,ptq,fc1,530.3036499023438,0.0053069209679961205,0.5178746581077576,5.182540007808711e-06,2.6839061346737116e-06,0.0002989501954289153
cnn,IMAGENET100,ptq,fc2,810.90673828125,0.0020685014314949512,0.7919011116027832,2.0685014314949514e-05,1.6380485829528004e-05,0.002948416009545326
