model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts
resnet50_no_weights,IMAGENET100,QAT,layer4.0.downsample.0,115.870639408707,28.090591430664062,1.3394637790042907e-05,3254.8747904397906,80.7,75.42,5.280000000000001,5.280000000000001
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv1,52.34802799224853,13.621307373046875,1.2990290997549891e-05,713.0485796552791,80.7,75.5,5.200000000000003,5.200000000000003
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv2,114.1194877520938,21.729686737060547,9.210241842083633e-06,2479.7807194468164,80.7,75.42,5.280000000000001,5.280000000000001
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv3,285.94013852886945,5.568513870239258,5.310548658599146e-06,1592.2616274561444,80.7,75.46,5.240000000000009,5.240000000000009
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv1,59.25015025668674,106.63031005859375,0.00010169058805331588,6317.8618928887745,80.7,75.32,5.38000000000001,5.38000000000001
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv2,91.25703964233398,52.81950378417969,2.2387824073019954e-05,4820.151550721295,80.7,75.56,5.140000000000001,5.140000000000001
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv3,128.81876322428386,7.300991058349609,6.9627676566597074e-06,940.5046384481519,80.7,75.4,5.299999999999997,5.299999999999997
resnet50_no_weights,IMAGENET100,QAT,fc,24.022829122896542,13.44505786895752,6.564969662576914e-05,322.988327733422,80.7,75.6,5.1000000000000085,5.1000000000000085
cnn,IMAGENET100,QAT,conv1,93.9169357864945,1.4943432807922363,0.0017295639823984217,140.34414194514397,49.2,48.76,0.44000000000000483,0.44000000000000483
cnn,IMAGENET100,QAT,conv2,1279.9668195199276,2.2559890747070312,0.00012239524059825472,2887.5911608244633,49.2,51.22,-2.019999999999996,2.019999999999996
cnn,IMAGENET100,QAT,conv3,891.031581624349,8.1817626953125,0.00011097225877973769,7290.208954879393,49.2,47.4,1.8000000000000043,1.8000000000000043
cnn,IMAGENET100,QAT,conv4,4.0741264793607925,126.43292236328125,0.00042871406508816616,515.1037168632115,49.2,47.86,1.3400000000000034,1.3400000000000034
cnn,IMAGENET100,QAT,fc1,39.27770920275792,29.706432342529297,2.8330261557130143e-05,1166.8006110012684,49.2,47.6,1.6000000000000014,1.6000000000000014
cnn,IMAGENET100,QAT,fc2,19.674762582022048,19.213115692138672,0.0001876280829310417,378.01348970375057,49.2,47.5,1.7000000000000028,1.7000000000000028
