model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,qat,43,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",12.381099303563436,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",11.64446943146842,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",11.61783495327783,aggregate,3,0.7769240706380062
resnet50_no_weights,IMAGENET100,qat,42,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",13.607463121414185,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",12.212330603599549,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",8.709192276000977,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",11.509662000338237,aggregate,3,2.5236029190946736
resnet50_no_weights,IMAGENET100,qat,42,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",30.622378945350647,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",31.9060183933803,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",31.974860032399494,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",31.501085790376813,aggregate,3,0.7617605151473738
resnet50_no_weights,IMAGENET100,qat,42,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",8.58099789846511,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",9.215795516967773,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",8.067008598645527,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",8.621267338026136,aggregate,3,0.5754511853745721
resnet50_no_weights,IMAGENET100,qat,42,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",11.789608851723049,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",12.167988459269205,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",11.058445477485657,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",11.67201426282597,aggregate,3,0.5640414635553723
resnet50_no_weights,IMAGENET100,qat,42,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",34.871388816833495,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",43.45077381134033,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",41.62398409843445,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",39.98204890886942,aggregate,3,4.519228373963991
resnet50_no_weights,IMAGENET100,qat,42,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",10.879694037967258,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",9.58073886235555,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",9.540266545613607,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",10.000233148645473,aggregate,3,0.761904255133554
resnet50_no_weights,IMAGENET100,qat,42,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",8.456092357635498,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",9.748086849848429,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",9.376844227313995,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",9.193674478265974,aggregate,3,0.6651885519924959
resnet50_no_weights,IMAGENET100,qat,42,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",40.51991036732991,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",38.22661387125651,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",37.09327672322591,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",38.61326698727078,aggregate,3,1.7457319401382974
resnet50_no_weights,IMAGENET100,qat,42,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",10.61070649440472,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",10.402864138285318,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",9.53083672730819,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",10.18146911999941,aggregate,3,0.572967271372146
resnet50_no_weights,IMAGENET100,qat,42,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",10.368320862452189,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",9.676304587611446,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",11.29548454284668,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",10.446703330970104,aggregate,3,0.8124307911367682
resnet50_no_weights,IMAGENET100,qat,42,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",56.37550760904948,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",50.97983151390439,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",46.20703023274739,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",51.18745645190042,aggregate,3,5.0874172351253275
resnet50_no_weights,IMAGENET100,qat,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",54.32740770975749,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",54.853726863861084,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",58.99374985694885,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",56.05829481018914,aggregate,3,2.5557631368447224
resnet50_no_weights,IMAGENET100,qat,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",67.3498872756958,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",77.95812973609337,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",73.38760566711426,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",72.89854089296782,aggregate,3,5.321004631611273
resnet50_no_weights,IMAGENET100,qat,42,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",264.9807983398438,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",282.10883612381787,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",270.94364776611326,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",272.6777607432583,aggregate,3,8.694698410263474
resnet50_no_weights,IMAGENET100,qat,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",55.73923583257766,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",59.6866870880127,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",62.33160273234049,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",59.25250855097695,aggregate,3,3.3175606379972953
resnet50_no_weights,IMAGENET100,qat,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",26.167540232340496,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",26.51743195851644,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",25.72424535751343,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",26.13640584945679,aggregate,3,0.39750881543789635
resnet50_no_weights,IMAGENET100,qat,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",70.16026153564454,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",72.49102661826394,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",64.04217154891403,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",68.89781990094083,aggregate,3,4.36361171009692
resnet50_no_weights,IMAGENET100,qat,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",313.7810000715585,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",332.6364120483398,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",349.4843938191732,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",331.9672686463572,aggregate,3,17.86110007652429
resnet50_no_weights,IMAGENET100,qat,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",43.78518816630046,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",35.387551593780515,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",34.126623034477234,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",37.76645426485273,aggregate,3,5.250366991005843
resnet50_no_weights,IMAGENET100,qat,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",60.87751388549805,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",48.56279585096571,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",47.159706624348956,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",52.20000545360424,aggregate,3,7.547617457426754
resnet50_no_weights,IMAGENET100,qat,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",65.86543373439623,42,3,
resnet50_no_weights,IMAGENET100,qat,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",65.14405314127605,43,3,
resnet50_no_weights,IMAGENET100,qat,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",67.03224400111607,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",66.01391029226278,aggregate,3,0.9528117059381541
resnet50_no_weights,IMAGENET100,qat,42,fc,fc,"(100, 2048)",11.10615721615878,42,3,
resnet50_no_weights,IMAGENET100,qat,43,fc,fc,"(100, 2048)",11.900824522972107,43,3,
resnet50_no_weights,IMAGENET100,qat,44,fc,fc,"(100, 2048)",11.963677008946737,44,3,
resnet50_no_weights,IMAGENET100,qat,"42,43,44",fc,fc,"(100, 2048)",11.656886249359207,aggregate,3,0.4779795599768955
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,conv1,conv1,"(64, 3, 7, 7)",14437.624267578125,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,conv1,conv1,"(64, 3, 7, 7)",12153.796232096354,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,conv1,conv1,"(64, 3, 7, 7)",12819.770489032451,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",conv1,conv1,"(64, 3, 7, 7)",13137.06366290231,aggregate,3,1174.5100436145437
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",90.09769179026286,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",100.89590899149577,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",106.4274798075358,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",99.14036019643147,aggregate,3,8.305236772733005
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",112.18503697713216,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",104.86933364868165,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",121.6541978587275,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",112.90285616151377,aggregate,3,8.415424227186605
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",137.32649866739908,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",120.13164469401042,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",118.45804566603441,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",125.3053963424813,aggregate,3,10.444156703928673
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",149.52263476053875,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",139.39655723571778,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",131.16985613505045,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",140.02968271043565,aggregate,3,9.19275566514729
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",15.208776814596993,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",18.645840304238455,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",17.951034867763518,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",17.268550662199655,aggregate,3,1.817330425676544
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",6.643838246663411,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",4.946651295820872,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",4.945482309659322,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.511990617381202,aggregate,3,0.9802089744365635
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",7.862693111101787,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",7.611377946535746,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",7.156988263130188,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",7.5436864402559065,aggregate,3,0.35768902433465777
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.0367004464070004,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.4902418479323387,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.5901231090227763,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.3723551344540383,aggregate,3,0.2949442638622082
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.6773366227746009,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.7146045518418153,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.6925467227896055,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.6948292991353405,aggregate,3,0.01873852316273381
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.144676834344864,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.9817114803526137,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.6403094096617266,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.9222325747864013,aggregate,3,0.25739061740065594
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",25.170464754104614,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",20.382125809079124,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",21.186558961868286,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",22.246383175017343,aggregate,3,2.5640725389884578
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",37.21516418457031,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",25.72745498858,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",34.285860575162445,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",32.40949324943759,aggregate,3,5.969290694772369
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",36.118147468566896,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",47.16582088470459,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",41.3479559971736,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",41.543974783481694,aggregate,3,5.526444562360879
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",143.10545141046697,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",117.81430040995279,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",112.33615582784017,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",124.4186358827533,aggregate,3,16.413418989982944
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",24.95009250640869,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",26.56364933649699,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",27.778771718343098,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",26.430837853749594,aggregate,3,1.4190086992226778
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",19.92542381286621,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",17.429891506830852,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",18.492455530166627,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",18.61592361662123,aggregate,3,1.2523392706835113
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",25.562803195073055,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",30.971075439453124,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",21.527968168258667,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",26.02061560092828,aggregate,3,4.738170837257519
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",12.13638141155243,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",14.723590321011013,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",13.76903813680013,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",13.543003289787858,aggregate,3,1.3083314944399085
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",10.899606402715047,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",10.421383881568909,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",11.038783232371012,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",10.786591172218323,aggregate,3,0.3238438224451492
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",25.91496925354004,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",25.21379788716634,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",24.292104601860046,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",25.140290580855474,aggregate,3,0.8139256185173901
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",32.681829865773516,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",38.22993857065837,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",36.27547365824382,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused_qat,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",35.72908069822523,aggregate,3,2.814122687512606
resnet50_no_weights,IMAGENET100,fp32_fused_qat,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",25.208233026357796,42,3,
