model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",0.10336173052990746,aggregate,3,0.011630471036104631
resnet50_no_weights,CIFAR10,ptq,42,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",1.3084006607532501,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",1.0928183133187501,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",0.9149135783314705,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",1.1053775174678235,aggregate,3,0.19704395756999168
resnet50_no_weights,CIFAR10,ptq,42,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",0.07385954333728821,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",0.06122613310193022,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",0.07181732277385891,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",0.06896766640435911,aggregate,3,0.006781678967032062
resnet50_no_weights,CIFAR10,ptq,42,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",0.033722470223437995,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",0.022658310053442175,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",0.030533508842133662,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",0.028971429706337943,aggregate,3,0.005695083712000791
resnet50_no_weights,CIFAR10,ptq,42,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",0.286020062577266,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",0.3461330701045844,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",0.23154097311198713,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",0.2878980352646125,aggregate,3,0.05731912647058588
resnet50_no_weights,CIFAR10,ptq,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",1.0173935817652626,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",1.1162018212410858,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",1.0154573674712861,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",1.0496842568258782,aggregate,3,0.0576140348634473
resnet50_no_weights,CIFAR10,ptq,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",0.19791168463416398,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",0.1421678365178166,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",0.13588524590700102,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",0.15865492235299386,aggregate,3,0.03414217003642274
resnet50_no_weights,CIFAR10,ptq,42,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.744575074977345,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",1.120563656818576,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.7896635963998991,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.8849341093986067,aggregate,3,0.20530271893967378
resnet50_no_weights,CIFAR10,ptq,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",37.72447662353515,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",50.12303804314655,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",63.93249862895292,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",50.593337765211544,aggregate,3,13.11033907763435
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.5505916982889176,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.3940607807304286,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.7087841142454874,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.5511455310882778,aggregate,3,0.15736239770918897
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.187605464181235,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.1939294285633983,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.0086727160396,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.1300692029280777,aggregate,3,0.10517998099935649
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",131.79196380314073,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",119.09911721212822,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",190.7015037536621,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",147.19752825631036,aggregate,3,38.20633457558289
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.08014086924958974,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.11148428486595893,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.13270698820014257,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.10811071410523042,aggregate,3,0.026444941863032125
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24217871244510877,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24696381787794666,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24472519962324035,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24462257664876527,aggregate,3,0.0023942028124223844
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.1963811556994915,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.18171067085737982,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.16237715046320642,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.18015632567335924,aggregate,3,0.01705520696856657
resnet50_no_weights,CIFAR10,ptq,42,fc,fc,"(10, 2048)",29.16845590418035,42,3,
resnet50_no_weights,CIFAR10,ptq,43,fc,fc,"(10, 2048)",26.227775942195546,43,3,
resnet50_no_weights,CIFAR10,ptq,44,fc,fc,"(10, 2048)",26.53053258749155,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",fc,fc,"(10, 2048)",27.308921477955817,aggregate,3,1.6175032019453264
resnet50_no_weights,CIFAR10,fp32_fused,42,conv1,conv1,"(64, 3, 3, 3)",203.68162738575654,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,conv1,conv1,"(64, 3, 3, 3)",195.66985923365542,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,conv1,conv1,"(64, 3, 3, 3)",197.2289380573091,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",conv1,conv1,"(64, 3, 3, 3)",198.86014155890703,aggregate,3,4.2476729957088795
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.3389065906857,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.6703633202446833,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.6418906834817704,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.550386864804051,aggregate,3,0.18369976188590423
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.963449254631996,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.4269793152809145,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",7.037591312870835,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.8093399609279155,aggregate,3,0.3332026541080762
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.950022013982137,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.593540596961975,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.9187193928342876,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.820760667926133,aggregate,3,0.19739980752118091
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.648269072445956,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.392419113562657,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.1453110509448585,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.395333078984491,aggregate,3,0.2514916723152763
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",7.85771622155842,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",6.377822375297546,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",7.901561101277669,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",7.379033232711212,aggregate,3,0.8673511279301219
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.96211400826772,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",4.808187802632649,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",6.676218129218893,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.815506646706421,aggregate,3,0.9426052270751797
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.141794731983772,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.444468418234273,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.421930342912674,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.3360644977102396,aggregate,3,0.16861953509710265
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",17.949776356036846,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",12.802797266415187,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",11.246894175807634,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",13.99982259941989,aggregate,3,3.5081062721074803
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",18.75382507169569,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",19.118845430287447,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",15.029130426320163,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",17.633933642767765,aggregate,3,2.2631968126653166
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",6.426802270552692,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",5.48497884273529,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",5.006824033600943,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",5.639535048962975,aggregate,3,0.7224958574391759
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",47.63749668624375,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",42.733675018189444,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",44.96745678356716,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",45.11287616266679,aggregate,3,2.4551429357336856
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",72.09997855292426,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",50.178873443603514,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",74.32163260323661,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",65.53349486658813,aggregate,3,13.343808900092988
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",28.464579377855575,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",24.94357867674394,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",28.03113028098797,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",27.146429445195828,aggregate,3,1.9199956148245867
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",32.55729000091553,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",42.71426057815552,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",36.590689014744115,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",37.287413197938385,aggregate,3,5.114203874242354
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",8.334849728856767,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",6.4453913324019485,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",8.55416374621184,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",7.778134935823519,aggregate,3,1.1593872493252366
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",8.42349977493286,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.688197244297374,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.568741882288897,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.893479633839711,aggregate,3,0.4628805551667147
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",10.207461582289802,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",8.24419488730254,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",8.677675671047634,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",9.043110713546659,aggregate,3,1.0313879515615114
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.108568668365479,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.759912470408848,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.662191443973118,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.510224194249147,aggregate,3,0.3512587662344934
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.840706391768022,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.907712183892727,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.321294794911924,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.689904456857557,aggregate,3,0.3209785915046682
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.180902587042914,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.108497154145014,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.132760554552078,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.140720098580002,aggregate,3,0.036853119734052864
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",11.228864903145649,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",14.9767746925354,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",12.277127935531292,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",12.82758917707078,aggregate,3,1.9336397366569553
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",15.420491118180124,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",14.812843958536783,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",14.124678441456386,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",14.786004506057765,aggregate,3,0.6483231373678676
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.614385795593261,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",9.091643674033028,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",11.794457817077637,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",9.833495762234643,aggregate,3,1.714926501641908
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",76.98670959472656,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",77.2175170050727,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",70.20342104058517,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",74.80254921346148,aggregate,3,3.984633355539262
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",65.52013582502093,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",72.15647288004557,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",76.10363255376402,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",71.26008041961018,aggregate,3,5.3483867038736985
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.06446769909981,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",32.840211906433105,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.630007191708213,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",30.511562265747042,aggregate,3,2.0363976996710234
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",36.26255624434527,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",33.44791356000033,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",37.059652535811715,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",35.59004078005244,aggregate,3,1.897464728165854
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",16.042586374282838,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",15.971912452152797,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",16.780294501263164,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",16.264931109232933,aggregate,3,0.44771449630427435
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",19.705238260541645,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.325757789611817,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.195036908413503,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.075344319522323,aggregate,3,0.327117499327034
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",12.446004462242126,42,3,
