model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
cnn,IMAGENET100,PTQ,fc1,-28.84547996520996,8.470752716064453,37.316232681274414,0.14633816480636597,197,1.8116332689921062,2.892240603764852,6.4705813725789385,3.5750523927630997,20.60367540111381,aggregate,3,0.25999893628071125
cnn,IMAGENET100,PTQ,fc2,-13.690919876098633,24.517499923706055,38.20841979980469,0.1498369425535202,91,8.718146006266275,13.099146525065104,17.405585606892902,1.998000849360153,4.3853289519745955,aggregate,3,0.17182278725509206
cnn,IMAGENET100,QAT,conv1,-13.28061580657959,14.405304908752441,27.68592071533203,0.10857223719358444,122,1.971305012702942,4.178958892822266,12.398744583129883,6.289612466479465,14.044463204286517,42,3,
cnn,IMAGENET100,QAT,conv2,-17.13451385498047,11.599234580993652,28.73374843597412,0.11268136650323868,152,1.2846137285232544,2.487295150756836,11.155426979064941,8.683876508068163,22.367617438594092,42,3,
cnn,IMAGENET100,QAT,conv3,-18.92088508605957,10.853922843933105,29.774807929992676,0.11676394939422607,162,0.6545103192329407,1.4948391914367676,8.0227689743042,12.257666133830488,45.49173184142846,42,3,
cnn,IMAGENET100,QAT,conv4,-12.351701736450195,29.962175369262695,42.31387710571289,0.16593676805496216,74,2.198659896850586,4.656468391418457,27.47511100769043,12.49629878957016,19.245303544365512,42,3,
cnn,IMAGENET100,QAT,fc1,-17.146480560302734,6.976891994476318,24.123372554779053,0.09460145980119705,181,1.3816803693771362,2.3289451599121094,4.6240105628967285,3.34665720479277,17.459445099921272,42,3,
cnn,IMAGENET100,QAT,fc2,-12.487841606140137,21.686689376831055,34.17453098297119,0.13401776552200317,93,7.286134243011475,11.124187469482422,12.633296012878418,1.7338818626620414,4.690351542143192,42,3,
cnn,IMAGENET100,QAT,conv1,-13.28061580657959,14.405304908752441,27.68592071533203,0.10857223719358444,122,1.8882590532302856,4.195392608642578,12.519349098205566,6.63010145604145,14.662141123046188,43,3,
cnn,IMAGENET100,QAT,conv2,-17.13451385498047,11.599234580993652,28.73374843597412,0.11268136650323868,152,1.2745997905731201,2.4934277534484863,8.90980339050293,6.99027526632235,22.543349409349954,43,3,
