model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv1,"(256, 1024, 1, 1)",30.252241452534992,0.00011540314274801251,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv1,"(256, 1024, 1, 1)",33.09666501151191,0.0001262537575207211,"42,43,44",aggregate,3,2.600369567690475
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,"(256, 256, 3, 3)",33.825055344899496,5.7347709392801064e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,"(256, 256, 3, 3)",28.465178762163436,4.826046203980075e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,"(256, 256, 3, 3)",22.401857376098633,3.7980579590010973e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,"(256, 256, 3, 3)",28.230697161053854,4.7862917007537596e-05,"42,43,44",aggregate,3,5.715207710534083
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,"(1024, 256, 1, 1)",111.6311694874483,0.00042583911700229,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,"(1024, 256, 1, 1)",96.08282108306885,0.00036652687485911884,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,"(1024, 256, 1, 1)",78.92555164155506,0.0003010770860349848,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,"(1024, 256, 1, 1)",95.54651407069073,0.00036448102596546453,"42,43,44",aggregate,3,16.359403368675984
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,"(512, 1024, 1, 1)",100.26220194498698,0.0001912349738025417,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,"(512, 1024, 1, 1)",110.39328358968099,0.00021055847852646063,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,"(512, 1024, 1, 1)",119.76642209007626,0.00022843632143035176,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,"(512, 1024, 1, 1)",110.14063587491475,0.00021007659125311804,"42,43,44",aggregate,3,9.754564265914652
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",116.99611829121908,4.95894191704725e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",111.14450759887696,4.7109183247408105e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",129.37114028930665,5.483463723471182e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",119.17058872646756,5.0511079884197474e-05,"42,43,44",aggregate,3,9.305846337829108
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,"(2048, 512, 1, 1)",414.1696497599284,0.0003949829576110157,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,"(2048, 512, 1, 1)",417.41920674641926,0.00039808197664873053,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,"(2048, 512, 1, 1)",420.4219093322754,0.00040094557698466815,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,"(2048, 512, 1, 1)",417.33692194620767,0.0003980035037481381,"42,43,44",aggregate,3,3.1269418816569847
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,"(2048, 1024, 1, 1)",81.44542172749837,3.8836203445195375e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,"(2048, 1024, 1, 1)",81.1302885055542,3.8685936215188124e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,"(2048, 1024, 1, 1)",83.6774996707314,3.9900541148534485e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,"(2048, 1024, 1, 1)",82.08440330126132,3.914089360297266e-05,"42,43,44",aggregate,3,1.3886303571171368
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,"(512, 2048, 1, 1)",37.936238288879395,3.6178816117171664e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,"(512, 2048, 1, 1)",36.92860967462713,3.521786658728326e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,"(512, 2048, 1, 1)",40.76034037272135,3.887208974144111e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,"(512, 2048, 1, 1)",38.541729445409295,3.675625748196535e-05,"42,43,44",aggregate,3,1.98632945181718
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",94.38403828938802,4.000517030901931e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",95.74591651329628,4.0582409546447874e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",98.92509536743164,4.1929921199981535e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",96.35168339003864,4.0839167018482906e-05,"42,43,44",aggregate,3,2.3303465360823847
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,"(2048, 512, 1, 1)",336.2744598388672,0.00032069631561171263,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,"(2048, 512, 1, 1)",334.24451649983723,0.0003187604107855198,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,"(2048, 512, 1, 1)",319.6672063191732,0.0003048584044639332,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,"(2048, 512, 1, 1)",330.0620608859592,0.00031477171028705523,"42,43,44",aggregate,3,9.059244923744577
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,"(512, 2048, 1, 1)",39.235120646158855,3.741752686134229e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,"(512, 2048, 1, 1)",44.14715805053711,4.210201077512465e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,"(512, 2048, 1, 1)",38.52702723609077,3.674223636254384e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,"(512, 2048, 1, 1)",40.63643531092891,3.875392466633693e-05,"42,43,44",aggregate,3,3.060919744969971
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,"(512, 512, 3, 3)",55.67919202951285,2.359991795413244e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,"(512, 512, 3, 3)",57.798316383361815,2.449811994059322e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,"(512, 512, 3, 3)",58.24400122960409,2.4687025803292204e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,"(512, 512, 3, 3)",57.24050321415958,2.4261687899339288e-05,"42,43,44",aggregate,3,1.3703752066568282
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,"(2048, 512, 1, 1)",78.31768582661947,7.468956549322077e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,"(2048, 512, 1, 1)",73.60798835754395,7.019804797891993e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,"(2048, 512, 1, 1)",99.15360553448016,9.456024697731034e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,"(2048, 512, 1, 1)",83.69309323954786,7.981595348315035e-05,"42,43,44",aggregate,3,13.59470091171074
resnet50_no_weights,IMAGENET100,fp32_fused,fc,"(100, 2048)",14.538624869452583,7.098937924537394e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,"(100, 2048)",14.052239672342937,6.8614451525112e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,"(100, 2048)",14.105992107391357,6.887691458687186e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,"(100, 2048)",14.232285549728958,6.949358178578594e-05,"42,43,44",aggregate,3,0.266655517803323
resnet50_no_weights,IMAGENET100,ptq,conv1,"(64, 3, 7, 7)",6390.076635742187,0.6792173294793992,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,conv1,"(64, 3, 7, 7)",6888.059483119419,0.7321491797533396,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,conv1,"(64, 3, 7, 7)",5877.138362630209,0.6246958293612042,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,conv1,"(64, 3, 7, 7)",6385.091493830605,0.6786874461979809,"42,43,44",aggregate,3,505.4789972814888
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,"(64, 64, 1, 1)",87.71552884137189,0.02141492403353806,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,"(64, 64, 1, 1)",93.82134501139323,0.022905601809422176,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,"(64, 64, 1, 1)",76.79330342610677,0.01874836509426435,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,"(64, 64, 1, 1)",86.1100590929573,0.02102296364574153,"42,43,44",aggregate,3,8.626801254947692
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,"(64, 64, 3, 3)",92.82306429545085,0.002517986770167395,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,"(64, 64, 3, 3)",91.49906692504882,0.002482071042888694,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,"(64, 64, 3, 3)",97.4815180460612,0.0026443554157460176,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,"(64, 64, 3, 3)",93.9345497555203,0.0025481377429340357,"42,43,44",aggregate,3,3.1422890223187436
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,"(256, 64, 1, 1)",137.34206771850586,0.008382694562897086,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,"(256, 64, 1, 1)",100.68375232301909,0.006145248554871771,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,"(256, 64, 1, 1)",83.69125620524089,0.00510810889924566,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,"(256, 64, 1, 1)",107.23902541558861,0.006545350672338172,"42,43,44",aggregate,3,27.4195386175004
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,"(256, 64, 1, 1)",119.56022453308105,0.0072973769856616855,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,"(256, 64, 1, 1)",100.16255739000108,0.006113437340698308,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,"(256, 64, 1, 1)",98.31141461824116,0.006000452552382883,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,"(256, 64, 1, 1)",106.01139884710777,0.006470422292914293,"42,43,44",aggregate,3,11.77007606143762
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,"(64, 256, 1, 1)",15.469284439086914,0.0009441701928153634,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,"(64, 256, 1, 1)",10.80908134153911,0.0006597339685997992,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,"(64, 256, 1, 1)",16.41786738236745,0.0010020671009745759,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,"(64, 256, 1, 1)",14.232077720997825,0.0008686570874632462,"42,43,44",aggregate,3,3.0021043553499758
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,"(64, 64, 3, 3)",5.025032244126002,0.0001363127236362305,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,"(64, 64, 3, 3)",5.92092878818512,0.00016061547276977864,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,"(64, 64, 3, 3)",3.5756872395674386,9.699672416361325e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,"(64, 64, 3, 3)",4.84054942395952,0.0001313083068565408,"42,43,44",aggregate,3,1.1834546520856213
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,"(256, 64, 1, 1)",9.648819569746653,0.0005889172100675447,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,"(256, 64, 1, 1)",7.717201169331869,0.0004710205791828533,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,"(256, 64, 1, 1)",7.998452488581339,0.0004881867973987634,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,"(256, 64, 1, 1)",8.454824409219954,0.0005160415288830538,"42,43,44",aggregate,3,1.043548709292372
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,"(64, 256, 1, 1)",9.17261405189832,0.0005598519318785596,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,"(64, 256, 1, 1)",8.09770857660394,0.0004942449082399866,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,"(64, 256, 1, 1)",8.727781279881794,0.0005327014941334103,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,"(64, 256, 1, 1)",8.666034636128018,0.0005289327780839854,"42,43,44",aggregate,3,0.5401064073084123
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,"(64, 64, 3, 3)",1.7442542384068171,4.7315924435948814e-05,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,"(64, 64, 3, 3)",1.9529824028412501,5.2978038271518285e-05,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,"(64, 64, 3, 3)",2.6338746547698975,7.144842270968689e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,"(64, 64, 3, 3)",2.1103704320059884,5.7247461805718004e-05,"42,43,44",aggregate,3,0.46522506928988194
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,"(256, 64, 1, 1)",3.1073835442463555,0.0001896596401517551,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,"(256, 64, 1, 1)",2.033272842566172,0.00012410112564490797,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,"(256, 64, 1, 1)",3.1123845557371776,0.00018996487766950547,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,"(256, 64, 1, 1)",2.7510136475165683,0.00016790854782205617,"42,43,44",aggregate,3,0.6215867999299173
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,"(128, 256, 1, 1)",17.814504432678223,0.0005436555307824165,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,"(128, 256, 1, 1)",14.333104912439982,0.00043741164893920843,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,"(128, 256, 1, 1)",17.601767762502035,0.0005371633228302623,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,"(128, 256, 1, 1)",16.58312570254008,0.0005060768341839624,"42,43,44",aggregate,3,1.9514762078030612
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,"(128, 128, 3, 3)",21.36502197810582,0.0001448908283020414,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,"(128, 128, 3, 3)",23.324682744344077,0.00015818062842030218,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,"(128, 128, 3, 3)",21.816602500279746,0.0001479533047165239,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,"(128, 128, 3, 3)",22.168769074243215,0.00015034158714628918,"42,43,44",aggregate,3,1.026198592644842
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,"(512, 128, 1, 1)",40.16709613800049,0.0006129012472229078,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,"(512, 128, 1, 1)",37.1552414894104,0.0005669439924531616,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,"(512, 128, 1, 1)",34.80608510971069,0.0005310987107804976,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,"(512, 128, 1, 1)",37.37614091237386,0.0005703146501521891,"42,43,44",aggregate,3,2.687323431904019
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,"(512, 256, 1, 1)",65.30031219482422,0.0004982018447481096,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,"(512, 256, 1, 1)",91.02499516805013,0.0006944656003421793,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,"(512, 256, 1, 1)",65.84918874104818,0.0005023894404682021,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,"(512, 256, 1, 1)",74.05816536797417,0.0005650189618528303,"42,43,44",aggregate,3,14.696268283625871
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,"(128, 512, 1, 1)",22.61897271020072,0.0003451381333953967,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,"(128, 512, 1, 1)",21.84353804588318,0.00033330593942082487,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,"(128, 512, 1, 1)",27.179602654774985,0.0004147278237117765,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,"(128, 512, 1, 1)",23.880704470286293,0.00036439063217599935,"42,43,44",aggregate,3,2.883118390453885
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,"(128, 128, 3, 3)",17.038694286346434,0.0001155510408959041,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,"(128, 128, 3, 3)",16.96244180202484,0.00011503392064090197,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,"(128, 128, 3, 3)",17.09377772467477,0.00011592459936981045,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,"(128, 128, 3, 3)",17.031637937682014,0.00011550318696887217,"42,43,44",aggregate,3,0.06595168827962143
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,"(512, 128, 1, 1)",28.901227315266926,0.0004409977312510212,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,"(512, 128, 1, 1)",25.285450055049015,0.00038582534874037193,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,"(512, 128, 1, 1)",25.037557895366962,0.0003820428145655359,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,"(512, 128, 1, 1)",26.408078421894302,0.00040295529818564304,"42,43,44",aggregate,3,2.1626849479528487
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,"(128, 512, 1, 1)",10.883912404378256,0.000166075323553135,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,"(128, 512, 1, 1)",12.232969117164611,0.00018666029536689165,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,"(128, 512, 1, 1)",10.346066856384278,0.00015786845178809017,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,"(128, 512, 1, 1)",11.154316125975715,0.0001702013569027056,"42,43,44",aggregate,3,0.9720795568906901
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,"(128, 128, 3, 3)",10.657118214501274,7.227320837742292e-05,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,"(128, 128, 3, 3)",8.80528883934021,5.971468668172344e-05,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,"(128, 128, 3, 3)",9.99037090142568,6.775153877377441e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,"(128, 128, 3, 3)",9.81759265175572,6.657981127764026e-05,"42,43,44",aggregate,3,0.9379271034289469
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,"(512, 128, 1, 1)",29.905444367726645,0.00045632086742746956,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,"(512, 128, 1, 1)",25.41765480041504,0.00038784263306297363,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,"(512, 128, 1, 1)",26.034805615743,0.00039725960717381287,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,"(512, 128, 1, 1)",27.11930159462823,0.00041380770255475204,"42,43,44",aggregate,3,2.4325218285313275
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,"(128, 512, 1, 1)",28.03170518875122,0.00042772987653734164,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,"(128, 512, 1, 1)",23.608046274918777,0.0003602301982867245,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,"(128, 512, 1, 1)",29.89875726699829,0.0004562188303680159,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,"(128, 512, 1, 1)",27.179502910222762,0.000414726301730694,"42,43,44",aggregate,3,3.2307812892726626
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,"(128, 128, 3, 3)",19.935217293826017,0.00013519434471181925,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,"(128, 128, 3, 3)",20.402019717476584,0.00013836005125241824,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,"(128, 128, 3, 3)",19.472176933288573,0.00013205415129454598,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,"(128, 128, 3, 3)",19.936471314863724,0.00013520284908626114,"42,43,44",aggregate,3,0.46492266050731534
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,"(512, 128, 1, 1)",30.886831029256186,0.0004712956394844999,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,"(512, 128, 1, 1)",35.9550859451294,0.0005486310721607879,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,"(512, 128, 1, 1)",27.680199082692464,0.0004223663190108103,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,"(512, 128, 1, 1)",31.507372019026015,0.0004807643435520327,"42,43,44",aggregate,3,4.172198639389216
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,"(256, 512, 1, 1)",135.5283639272054,0.0010339993585754806,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,"(256, 512, 1, 1)",113.55190413338798,0.0008663322764082945,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,"(256, 512, 1, 1)",119.18483339945475,0.0009093081161457424,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,"(256, 512, 1, 1)",122.75503382001604,0.0009365465837098392,"42,43,44",aggregate,3,11.414943913552547
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,"(256, 256, 3, 3)",79.28455963134766,0.0001344207079253263,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,"(256, 256, 3, 3)",85.60464337666829,0.00014513591067279101,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,"(256, 256, 3, 3)",83.62138951619467,0.00014177346041564039,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,"(256, 256, 3, 3)",82.83686417473687,0.00014044335967125258,"42,43,44",aggregate,3,3.2322553496759214
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,"(1024, 256, 1, 1)",196.8367774963379,0.0007508727168897167,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,"(1024, 256, 1, 1)",199.29397481282552,0.0007602461807740231,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,"(1024, 256, 1, 1)",170.47048459734236,0.0006502932914632506,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,"(1024, 256, 1, 1)",188.86707896883527,0.0007204707297089969,"42,43,44",aggregate,3,15.979219881301205
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,"(1024, 512, 1, 1)",255.1411102294922,0.0004866430477704853,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,"(1024, 512, 1, 1)",265.08653691609703,0.000505612443763918,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,"(1024, 512, 1, 1)",280.4867304021662,0.00053498598175462,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,"(1024, 512, 1, 1)",266.9047925159185,0.0005090804910963411,"42,43,44",aggregate,3,12.770264506034172
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,"(256, 1024, 1, 1)",23.974300861358643,9.14546999410959e-05,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,"(256, 1024, 1, 1)",20.615461237290326,7.864174361148959e-05,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,"(256, 1024, 1, 1)",22.821776653158253,8.705816899550725e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,"(256, 1024, 1, 1)",22.470512917269073,8.571820418269757e-05,"42,43,44",aggregate,3,1.7067485357151957
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,"(256, 256, 3, 3)",18.62174554304643,3.1571698579655e-05,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,"(256, 256, 3, 3)",19.1100461324056,3.239957365655789e-05,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,"(256, 256, 3, 3)",19.904045486450194,3.374573684090541e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,"(256, 256, 3, 3)",19.211945720634073,3.257233635903943e-05,"42,43,44",aggregate,3,0.6471946621953658
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,"(1024, 256, 1, 1)",96.14206047058106,0.00036675285518867896,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,"(1024, 256, 1, 1)",106.33295288085938,0.00040562802460044625,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,"(1024, 256, 1, 1)",95.56312726338705,0.00036454440026621645,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,"(1024, 256, 1, 1)",99.34604687160916,0.00037897509335178055,"42,43,44",aggregate,3,6.057758050728884
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,"(256, 1024, 1, 1)",26.08904587427775,9.952181195937252e-05,42,42,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,"(256, 1024, 1, 1)",26.767752766609192,0.00010211087328571011,43,43,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,"(256, 1024, 1, 1)",25.388279088338216,9.684859881720816e-05,44,44,3,
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,"(256, 1024, 1, 1)",26.081692576408386,9.949376135409693e-05,"42,43,44",aggregate,3,0.6897662361284299
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv2,"(256, 256, 3, 3)",24.103309377034506,4.086525705470531e-05,42,42,3,
