model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3,7.07952559486268,1.235865831375122,4.7144540076260455e-06,8.749343785036421,80.56,80.51,0.04999999999999716,0.04999999999999716
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,55.024695962712,2.302006244659424,4.390728463476989e-06,126.66719371664921,80.56,80.41,0.15000000000000568,0.15000000000000568
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2,12.48735749386222,10.15643310546875,4.30485751065943e-06,126.82701105048554,80.56,80.53,0.030000000000001137,0.030000000000001137
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3,9.901511900762213,4.448163032531738,4.2420988393132575e-06,44.04353920314354,80.56,80.43,0.12999999999999545,0.12999999999999545
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0,86.54552760927557,8.89555549621582,4.241731403453741e-06,769.8705437975893,80.56,80.96,-0.3999999999999915,0.3999999999999915
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1,40.198326061244,6.114408016204834,5.83115388508304e-06,245.78896710688602,80.56,80.55,0.010000000000005116,0.010000000000005116
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2,92.62620888815984,11.048345565795898,4.682899291057967e-06,1023.3663642459853,80.56,80.53,0.030000000000001137,0.030000000000001137
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3,20.289653933842978,5.140997886657715,4.902837645204272e-06,104.30906799490313,80.56,80.43,0.12999999999999545,0.12999999999999545
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1,39.75435169192328,5.094993591308594,4.858964530285448e-06,202.54816709697707,80.56,80.45,0.10999999999999943,0.10999999999999943
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2,10.852951998275424,9.914164543151855,4.202170708190857e-06,107.5979518898313,80.56,80.39,0.1700000000000017,0.1700000000000017
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3,5.772032062843363,4.510019302368164,4.301089575164951e-06,26.031976017311496,80.56,80.37,0.18999999999999773,0.18999999999999773
resnet50_no_weights,CIFAR10,QAT,fc,6.511573051141803,1.9776588678359985,9.656537440605462e-05,12.877670188152496,80.56,80.79,-0.23000000000000398,0.23000000000000398
cnn,CIFAR10,QAT,conv1,450.6406124175541,1.13604736328125,0.0013148696334273726,511.9490795244101,80.03,84.61,-4.579999999999998,4.579999999999998
cnn,CIFAR10,QAT,conv2,885.3786771712213,1.3116905689239502,7.11637678452664e-05,1161.3428607718538,80.03,80.81,-0.7800000000000011,0.7800000000000011
cnn,CIFAR10,QAT,conv3,403.0324762255434,7.057373046875,9.572174814012315e-05,2844.3505347294395,80.03,80.05,-0.01999999999999602,0.01999999999999602
cnn,CIFAR10,QAT,conv4,22.681847640589663,32.14699935913086,0.0001090053960474001,729.1533415659396,80.03,80.15,-0.12000000000000455,0.12000000000000455
cnn,CIFAR10,QAT,fc1,12.484343121797718,9.195755004882812,8.769755368120968e-06,114.80296074494568,80.03,80.42,-0.39000000000000057,0.39000000000000057
cnn,CIFAR10,QAT,fc2,5.471679811341322,2.154585361480713,0.00021040872670710086,11.789201224225561,80.03,80.38,-0.3499999999999943,0.3499999999999943
